time,q1,q2,q3,q4,q5,q6,qv1,qv2,qv3,qv4,qv5,qv6,tau1,tau2,tau3,tau4,tau5,tau6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,qv_des1,qv_des2,qv_des3,qv_des4,qv_des5,qv_des6
10.787525,0.318341,-0.754368,2.362669,0.803197,-1.166361,-1.187724,1.226374,0.857143,0.153846,1.018315,-0.813187,-1.326007,0.158242,-1.255678,0.165568,0.090842,0.164103,-0.081563,0.593349,-0.561741,2.399255,1.087756,-1.381601,-1.552776,1.100803,0.861077,0.155592,1.025468,-0.670979,-1.426074
10.792617,0.323682,-0.750553,2.363050,0.807774,-1.169795,-1.192683,1.217582,0.839560,0.153846,1.047619,-0.827839,-1.238095,0.187546,-1.349451,0.102564,0.098169,0.158242,-0.083516,0.598836,-0.557438,2.400029,1.092877,-1.384941,-1.559906,1.095127,0.860221,0.154549,1.023359,-0.666123,-1.425750
10.797697,0.329023,-0.747120,2.363813,0.812352,-1.173609,-1.198787,1.217582,0.865934,0.162637,1.091575,-0.842491,-1.355311,0.202198,-1.476923,0.070330,0.107448,0.152869,-0.088889,0.604295,-0.553140,2.400799,1.097987,-1.388257,-1.567033,1.089390,0.859336,0.153479,1.021224,-0.661234,-1.425386
10.802838,0.333982,-0.743687,2.364576,0.817311,-1.177043,-1.204509,1.243956,0.839560,0.162637,1.150183,-0.871795,-1.413919,0.203663,-1.541392,0.020513,0.111355,0.151893,-0.091819,0.609724,-0.548846,2.401563,1.103087,-1.391548,-1.574159,1.083591,0.858420,0.152381,1.019062,-0.656314,-1.424985
10.807936,0.344663,-0.736439,2.366102,0.826467,-1.184291,-1.215953,1.226374,0.848352,0.153846,1.076923,-0.798535,-1.296703,0.218315,-1.626374,-0.039560,0.116239,0.153358,-0.095238,0.615125,-0.544557,2.402322,1.108176,-1.394815,-1.581283,1.077730,0.857474,0.151255,1.016873,-0.651361,-1.424544
10.813042,0.350004,-0.732624,2.366483,0.830663,-1.188106,-1.221675,1.235165,0.848352,0.153846,1.003663,-0.842491,-1.311355,0.202198,-1.690843,-0.042491,0.121612,0.152381,-0.097192,0.620496,-0.540272,2.403074,1.113254,-1.398057,-1.588404,1.071809,0.856498,0.150102,1.014658,-0.646377,-1.424064
10.818171,0.355726,-0.728809,2.367247,0.835622,-1.191539,-1.228542,1.235165,0.839560,0.162637,1.062271,-0.798535,-1.428571,0.200733,-1.731868,-0.063004,0.127473,0.149451,-0.096215,0.625837,-0.535993,2.403821,1.118320,-1.401274,-1.595523,1.065828,0.855492,0.148922,1.012416,-0.641362,-1.423546
10.823298,0.361067,-0.725376,2.368010,0.840200,-1.194972,-1.234264,1.208791,0.848352,0.153846,1.032967,-0.813187,-1.428571,0.234432,-1.730403,-0.058608,0.127473,0.140659,-0.093284,0.631148,-0.531718,2.404562,1.123375,-1.404465,-1.602639,1.059786,0.854456,0.147713,1.010148,-0.636315,-1.422989
10.828476,0.366407,-0.721561,2.368773,0.845159,-1.199168,-1.239986,1.217582,0.830769,0.145055,1.091575,-0.901099,-1.355311,0.230037,-1.721612,-0.054212,0.126496,0.140171,-0.091331,0.636428,-0.527449,2.405297,1.128419,-1.407632,-1.609752,1.053684,0.853390,0.146477,1.007852,-0.631237,-1.422394
10.833638,0.371748,-0.717746,2.369535,0.849737,-1.202602,-1.245708,1.217582,0.865934,0.162637,1.032967,-0.827839,-1.326007,0.218315,-1.734799,-0.038095,0.123565,0.137729,-0.096703,0.641678,-0.523186,2.406026,1.133452,-1.410773,-1.616862,1.047523,0.852293,0.145214,1.005530,-0.626128,-1.421760
10.838793,0.382811,-0.709735,2.370680,0.859655,-1.210231,-1.258679,1.226374,0.848352,0.136264,1.076923,-0.827839,-1.443223,0.215385,-1.702564,-0.010256,0.118681,0.145543,-0.097192,0.646897,-0.518927,2.406748,1.138472,-1.413888,-1.623969,1.041303,0.851166,0.143922,1.003181,-0.620988,-1.421087
10.843941,0.388533,-0.706302,2.371443,0.864614,-1.213664,-1.265164,1.217582,0.848352,0.162637,1.076923,-0.827839,-1.428571,0.203663,-1.651282,-0.011722,0.114774,0.147009,-0.092308,0.652085,-0.514675,2.407464,1.143481,-1.416977,-1.631072,1.035024,0.850010,0.142603,1.000805,-0.615817,-1.420376
10.849048,0.393874,-0.702106,2.372206,0.869574,-1.217098,-1.271267,1.208791,0.848352,0.171429,1.091575,-0.754579,-1.369963,0.205128,-1.583883,-0.013187,0.105983,0.147497,-0.089866,0.657241,-0.510429,2.408173,1.148478,-1.420041,-1.638172,1.028686,0.848822,0.141256,0.998402,-0.610616,-1.419627
10.854178,0.399214,-0.698291,2.372969,0.874533,-1.220912,-1.276989,1.226374,0.865934,0.136264,1.106227,-0.871795,-1.369963,0.199267,-1.560440,0.010256,0.105006,0.144567,-0.090842,0.662365,-0.506188,2.408875,1.153463,-1.423078,-1.645268,1.022291,0.847605,0.139881,0.995972,-0.605384,-1.418839
10.859279,0.404936,-0.694476,2.373732,0.879110,-1.225109,-1.283474,1.217582,0.857143,0.162637,1.032967,-0.871795,-1.413919,0.187546,-1.497436,0.029304,0.105495,0.144078,-0.090842,0.667458,-0.501954,2.409570,1.158435,-1.426089,-1.652359,1.015837,0.846358,0.138479,0.993516,-0.600123,-1.418014
10.864377,0.410277,-0.690661,2.374495,0.883688,-1.228542,-1.290341,1.200000,0.865934,0.171429,1.076923,-0.871795,-1.428571,0.203663,-1.456410,0.011722,0.106471,0.149451,-0.087912,0.672517,-0.497726,2.410258,1.163395,-1.429074,-1.659447,1.009327,0.845080,0.137049,0.991032,-0.594831,-1.417150
10.869482,0.415618,-0.686847,2.374876,0.888647,-1.231975,-1.295682,1.208791,0.883516,0.145055,1.076923,-0.798535,-1.369963,0.212454,-1.449084,0.046886,0.103053,0.156288,-0.088889,0.677544,-0.493504,2.410939,1.168343,-1.432032,-1.666530,1.002759,0.843772,0.135591,0.988521,-0.589510,-1.416247
10.874588,0.425917,-0.679599,2.376402,0.897803,-1.238460,-1.308270,1.200000,0.874725,0.162637,1.062271,-0.769231,-1.413919,0.177289,-1.454945,0.052747,0.101099,0.159219,-0.090842,0.682538,-0.489289,2.411613,1.173278,-1.434964,-1.673608,0.996135,0.842434,0.134105,0.985984,-0.584159,-1.415307
10.879725,0.431258,-0.675784,2.377165,0.902380,-1.241894,-1.313993,1.191209,0.857143,0.162637,1.062271,-0.783883,-1.472528,0.181685,-1.446154,0.063004,0.102564,0.160195,-0.087424,0.687499,-0.485081,2.412279,1.178200,-1.437869,-1.680682,0.989455,0.841066,0.132591,0.983419,-0.578779,-1.414329
10.884837,0.436599,-0.671969,2.377928,0.906958,-1.245708,-1.320096,1.200000,0.857143,0.153846,1.003663,-0.827839,-1.369963,0.156777,-1.457875,0.089377,0.107937,0.159219,-0.082540,0.692426,-0.480880,2.412937,1.183109,-1.440746,-1.687750,0.982719,0.839668,0.131049,0.980827,-0.573369,-1.413313
10.889941,0.441939,-0.668154,2.378691,0.911536,-1.249523,-1.326200,1.173626,0.874725,0.162637,1.076923,-0.798535,-1.311355,0.167033,-1.475458,0.057143,0.111355,0.163126,-0.084982,0.697319,-0.476686,2.413588,1.188006,-1.443597,-1.694814,0.975927,0.838239,0.129480,0.978208,-0.567931,-1.412259
10.895042,0.447280,-0.663958,2.379454,0.916495,-1.252956,-1.332303,1.164835,0.857143,0.180220,1.062271,-0.783883,-1.384615,0.169963,-1.500366,0.036630,0.113309,0.168010,-0.088400,0.707003,-0.468320,2.414865,1.197759,-1.449216,-1.708924,0.962179,0.835291,0.126258,0.972889,-0.556967,-1.410039
10.900153,0.452239,-0.660525,2.380217,0.921454,-1.256008,-1.339170,1.191209,0.874725,0.153846,1.047619,-0.769231,-1.472528,0.142125,-1.528205,0.041026,0.119170,0.172405,-0.087424,0.711793,-0.464148,2.415491,1.202615,-1.451984,-1.715971,0.955223,0.833772,0.124605,0.970189,-0.551443,-1.408872
10.905306,0.457961,-0.656329,2.380980,0.926413,-1.259823,-1.345273,1.156044,0.848352,0.136264,1.062271,-0.798535,-1.384615,0.153846,-1.545788,0.023443,0.122100,0.174847,-0.085470,0.716548,-0.459984,2.416109,1.207458,-1.454725,-1.723012,0.948214,0.832222,0.122924,0.967462,-0.545891,-1.407668
10.910413,0.468643,-0.648318,2.382505,0.936332,-1.267071,-1.358244,1.173626,0.857143,0.162637,1.062271,-0.783883,-1.428571,0.152381,-1.607326,-0.010256,0.125519,0.173382,-0.084982,0.721268,-0.455827,2.416719,1.212287,-1.457437,-1.730047,0.941151,0.830643,0.121215,0.964707,-0.540310,-1.406426
10.915512,0.473602,-0.644503,2.382887,0.940528,-1.270123,-1.364729,1.156044,0.848352,0.136264,1.032967,-0.769231,-1.472528,0.143590,-1.639560,0.010256,0.124054,0.166545,-0.083028,0.725952,-0.451679,2.417319,1.217102,-1.460122,-1.737075,0.934035,0.829033,0.119479,0.961926,-0.534702,-1.405147
10.920653,0.478943,-0.640688,2.383650,0.945487,-1.273938,-1.370451,1.156044,0.857143,0.171429,1.076923,-0.798535,-1.384615,0.146520,-1.677656,-0.036630,0.126496,0.165568,-0.081563,0.730601,-0.447539,2.417912,1.221903,-1.462779,-1.744097,0.926866,0.827393,0.117714,0.959117,-0.529066,-1.403831
10.925758,0.484283,-0.636873,2.384413,0.950446,-1.277371,-1.376554,1.164835,0.883516,0.162637,1.032967,-0.783883,-1.326007,0.143590,-1.745055,-0.064469,0.128938,0.170940,-0.084005,0.735214,-0.443407,2.418495,1.226690,-1.465407,-1.751112,0.919645,0.825723,0.115922,0.956281,-0.523403,-1.402478
10.930858,0.489242,-0.633059,2.385176,0.955024,-1.280804,-1.383040,1.147253,0.857143,0.136264,1.062271,-0.769231,-1.413919,0.149451,-1.805128,-0.077656,0.129915,0.175336,-0.089377,0.739790,-0.439283,2.419069,1.231463,-1.468007,-1.758120,0.912372,0.824022,0.114103,0.953418,-0.517712,-1.401087
10.935992,0.494583,-0.629244,2.385939,0.959602,-1.283856,-1.389143,1.173626,0.865934,0.162637,1.032967,-0.739927,-1.472528,0.153846,-1.821245,-0.114286,0.128449,0.179731,-0.090842,0.744330,-0.435168,2.419634,1.236222,-1.470579,-1.765121,0.905047,0.822292,0.112255,0.950528,-0.511995,-1.399660
10.941093,0.499542,-0.625429,2.386702,0.964179,-1.286908,-1.395247,1.156044,0.865934,0.171429,1.047619,-0.739927,-1.428571,0.158242,-1.837363,-0.145055,0.126984,0.173382,-0.087912,0.748833,-0.431062,2.420190,1.240965,-1.473121,-1.772115,0.897672,0.820532,0.110380,0.947610,-0.506251,-1.398196
10.946213,0.509461,-0.617800,2.387846,0.973335,-1.293393,-1.407454,1.147253,0.874725,0.145055,1.047619,-0.754579,-1.399267,0.158242,-1.884249,-0.136264,0.125031,0.167521,-0.086447,0.753299,-0.426965,2.420736,1.245695,-1.475635,-1.779102,0.890246,0.818741,0.108476,0.944666,-0.500481,-1.396695
10.951359,0.514801,-0.613985,2.388609,0.978294,-1.297208,-1.414321,1.156044,0.857143,0.171429,1.062271,-0.783883,-1.443223,0.181685,-1.928205,-0.169963,0.123565,0.167521,-0.086935,0.757728,-0.422877,2.421272,1.250409,-1.478120,-1.786080,0.882769,0.816920,0.106546,0.941694,-0.494684,-1.395157
10.956444,0.519760,-0.609789,2.389372,0.982872,-1.300259,-1.420424,1.138462,0.892308,0.136264,1.018315,-0.783883,-1.443223,0.178755,-1.992674,-0.177289,0.126984,0.166056,-0.086935,0.762119,-0.418798,2.421799,1.255109,-1.480576,-1.793051,0.875243,0.815069,0.104587,0.938695,-0.488862,-1.393582
10.961541,0.524720,-0.605974,2.390135,0.987831,-1.303693,-1.426528,1.138462,0.874725,0.145055,1.047619,-0.725275,-1.384615,0.197802,-2.013187,-0.167033,0.128449,0.170940,-0.087424,0.766473,-0.414728,2.422316,1.259793,-1.483003,-1.800015,0.867667,0.813188,0.102601,0.935669,-0.483013,-1.391972
10.966705,0.530060,-0.602159,2.390898,0.992409,-1.307126,-1.432631,1.138462,0.874725,0.171429,1.047619,-0.739927,-1.399267,0.191941,-2.049817,-0.210989,0.128449,0.170452,-0.092308,0.770788,-0.410668,2.422823,1.264462,-1.485400,-1.806970,0.860043,0.811277,0.100587,0.932616,-0.477139,-1.390324
10.971849,0.535401,-0.597963,2.391279,0.997368,-1.310178,-1.439498,1.120879,0.865934,0.153846,1.032967,-0.725275,-1.443223,0.205128,-2.079121,-0.203663,0.128449,0.167033,-0.093284,0.775066,-0.406617,2.423320,1.269116,-1.487768,-1.813916,0.852370,0.809336,0.098545,0.929536,-0.471240,-1.388641
10.976952,0.544938,-0.590333,2.392805,1.006523,-1.316663,-1.452087,1.120879,0.848352,0.162637,1.032967,-0.739927,-1.413919,0.199267,-2.093773,-0.216850,0.127961,0.162149,-0.089866,0.779304,-0.402576,2.423807,1.273754,-1.490107,-1.820854,0.844649,0.807365,0.096476,0.926428,-0.465316,-1.386921
10.982050,0.549897,-0.586519,2.393568,1.010719,-1.319715,-1.457809,1.120879,0.883516,0.145055,0.989011,-0.710623,-1.326007,0.196337,-2.177289,-0.246154,0.132845,0.155800,-0.089377,0.783504,-0.398545,2.424283,1.278377,-1.492416,-1.827784,0.836880,0.805364,0.094380,0.923294,-0.459367,-1.385165
10.987155,0.554856,-0.582704,2.394331,1.015679,-1.323148,-1.464294,1.103297,0.848352,0.145055,1.047619,-0.710623,-1.428571,0.215385,-2.241758,-0.268132,0.133822,0.153358,-0.090842,0.787665,-0.394525,2.424748,1.282984,-1.494695,-1.834704,0.829064,0.803333,0.092256,0.920132,-0.453393,-1.383374
10.992264,0.559815,-0.578889,2.395094,1.020256,-1.326200,-1.471160,1.103297,0.865934,0.145055,1.047619,-0.739927,-1.487180,0.219780,-2.316483,-0.273993,0.136752,0.155800,-0.091331,0.791787,-0.390514,2.425203,1.287575,-1.496944,-1.841615,0.821202,0.801272,0.090104,0.916943,-0.447395,-1.381546
10.997357,0.564775,-0.575074,2.395476,1.025216,-1.329252,-1.476883,1.094506,0.857143,0.127473,1.062271,-0.710623,-1.428571,0.215385,-2.351648,-0.279853,0.139683,0.158730,-0.089866,0.795869,-0.386514,2.425647,1.292150,-1.499162,-1.848518,0.813293,0.799181,0.087925,0.913727,-0.441372,-1.379683
11.002480,0.569352,-0.571260,2.396239,1.029412,-1.332303,-1.482986,1.085714,0.848352,0.153846,1.047619,-0.666667,-1.369963,0.209524,-2.411722,-0.304762,0.141636,0.161661,-0.092308,0.799912,-0.382524,2.426080,1.296709,-1.501351,-1.855410,0.805338,0.797061,0.085719,0.910485,-0.435326,-1.377784
11.007627,0.578889,-0.564012,2.397383,1.038567,-1.338788,-1.495956,1.094506,0.839560,0.127473,1.032967,-0.725275,-1.501832,0.208059,-2.441026,-0.329670,0.146520,0.166545,-0.090354,0.803915,-0.378546,2.426502,1.301252,-1.503510,-1.862293,0.797338,0.794910,0.083485,0.907215,-0.429257,-1.375849
11.012738,0.583467,-0.560197,2.398146,1.042763,-1.341459,-1.501678,1.076923,0.848352,0.145055,1.018315,-0.681319,-1.428571,0.208059,-2.482051,-0.358974,0.150427,0.165568,-0.087424,0.807877,-0.374578,2.426913,1.305778,-1.505638,-1.869167,0.789293,0.792730,0.081224,0.903918,-0.423164,-1.373879
11.017882,0.588426,-0.556764,2.398528,1.047341,-1.344129,-1.507401,1.094506,0.848352,0.136264,1.047619,-0.681319,-1.326007,0.193407,-2.496703,-0.360440,0.157265,0.165079,-0.087424,0.811799,-0.370621,2.427312,1.310288,-1.507735,-1.876030,0.781203,0.790519,0.078935,0.900594,-0.417048,-1.371874
11.023018,0.593004,-0.552949,2.399291,1.052300,-1.347181,-1.513886,1.094506,0.830769,0.136264,1.032967,-0.681319,-1.443223,0.169963,-2.483516,-0.395604,0.156777,0.162149,-0.089866,0.815681,-0.366675,2.427700,1.314781,-1.509802,-1.882883,0.773069,0.788279,0.076620,0.897243,-0.410909,-1.369833
11.028128,0.597963,-0.549134,2.399672,1.056497,-1.350233,-1.520371,1.068132,0.857143,0.118681,1.018315,-0.666667,-1.487180,0.178755,-2.490842,-0.373626,0.160684,0.161172,-0.090354,0.819522,-0.362740,2.428076,1.319257,-1.511838,-1.889726,0.764892,0.786009,0.074277,0.893865,-0.404747,-1.367758
11.033222,0.602541,-0.545701,2.400435,1.061074,-1.353284,-1.526474,1.050550,0.830769,0.127473,1.018315,-0.710623,-1.457875,0.197802,-2.433700,-0.367766,0.160684,0.162149,-0.087912,0.823322,-0.358817,2.428440,1.323716,-1.513843,-1.896559,0.756672,0.783710,0.071907,0.890460,-0.398563,-1.365647
11.038370,0.611696,-0.538071,2.401579,1.070230,-1.359388,-1.538682,1.050550,0.848352,0.109890,1.032967,-0.681319,-1.428571,0.183150,-2.401465,-0.347253,0.160684,0.163126,-0.087912,0.827080,-0.354905,2.428792,1.328158,-1.515817,-1.903381,0.748409,0.781380,0.069510,0.887028,-0.392358,-1.363502
11.043468,0.616274,-0.534257,2.401961,1.074807,-1.362440,-1.545548,1.032967,0.848352,0.118681,1.047619,-0.710623,-1.487180,0.169963,-2.356044,-0.312088,0.155800,0.168498,-0.086447,0.830797,-0.351006,2.429133,1.332583,-1.517761,-1.910192,0.740104,0.779021,0.067087,0.883569,-0.386130,-1.361322
11.048563,0.620851,-0.530823,2.402724,1.079385,-1.364729,-1.551652,1.024176,0.848352,0.118681,0.989011,-0.593407,-1.428571,0.169963,-2.336996,-0.300366,0.154335,0.168987,-0.085958,0.834473,-0.347118,2.429461,1.336990,-1.519672,-1.916992,0.731757,0.776633,0.064636,0.880084,-0.379881,-1.359107
11.053681,0.625429,-0.527008,2.403105,1.083581,-1.367781,-1.557755,1.041758,0.848352,0.145055,1.032967,-0.637363,-1.355311,0.164103,-2.301831,-0.276923,0.156777,0.164103,-0.085958,0.838107,-0.343242,2.429776,1.341380,-1.521553,-1.923780,0.723368,0.774214,0.062158,0.876572,-0.373610,-1.356858
11.058782,0.629625,-0.523194,2.403868,1.087777,-1.370451,-1.563478,1.015385,0.857143,0.118681,0.974359,-0.681319,-1.399267,0.167033,-2.260806,-0.275458,0.156288,0.160195,-0.091331,0.841698,-0.339378,2.430080,1.345752,-1.523402,-1.930558,0.714939,0.771767,0.059653,0.873033,-0.367319,-1.354574
11.063890,0.634203,-0.519379,2.404631,1.092355,-1.373503,-1.569963,0.997802,0.839560,0.136264,0.989011,-0.652015,-1.428571,0.161172,-2.225641,-0.275458,0.159707,0.156777,-0.093284,0.845248,-0.335526,2.430370,1.350107,-1.525220,-1.937324,0.706470,0.769289,0.057122,0.869467,-0.361007,-1.352257
11.069002,0.638781,-0.515946,2.405013,1.096933,-1.376173,-1.576066,1.006593,0.848352,0.127473,1.032967,-0.622711,-1.428571,0.164103,-2.221245,-0.263736,0.158242,0.157265,-0.089377,0.848754,-0.331688,2.430648,1.354443,-1.527006,-1.944078,0.697961,0.766783,0.054564,0.865874,-0.354674,-1.349905
11.074099,0.647555,-0.508316,2.406157,1.105707,-1.381895,-1.588273,0.997802,0.839560,0.127473,0.989011,-0.681319,-1.399267,0.175824,-2.250549,-0.256410,0.158730,0.159707,-0.087424,0.852219,-0.327861,2.430913,1.358762,-1.528760,-1.950820,0.689413,0.764246,0.051980,0.862255,-0.348322,-1.347519
11.079248,0.651751,-0.504501,2.406920,1.110285,-1.384947,-1.594759,0.980220,0.857143,0.118681,0.989011,-0.652015,-1.443223,0.191941,-2.285714,-0.279853,0.153358,0.169475,-0.088400,0.855640,-0.324048,2.431165,1.363062,-1.530483,-1.957551,0.680825,0.761681,0.049368,0.858609,-0.341949,-1.345100
11.084401,0.656329,-0.500687,2.407301,1.114481,-1.387236,-1.601244,0.989011,0.839560,0.127473,0.989011,-0.608059,-1.501832,0.181685,-2.323810,-0.309158,0.150916,0.172894,-0.087424,0.859018,-0.320247,2.431404,1.367344,-1.532173,-1.964269,0.672200,0.759086,0.046731,0.854937,-0.335557,-1.342646
11.089511,0.660525,-0.496872,2.408064,1.119058,-1.389906,-1.607347,0.980220,0.821978,0.109890,1.018315,-0.608059,-1.384615,0.194872,-2.405861,-0.329670,0.152381,0.171917,-0.086447,0.862353,-0.316459,2.431630,1.371608,-1.533832,-1.970975,0.663536,0.756461,0.044067,0.851238,-0.329146,-1.340159
11.094643,0.665103,-0.493439,2.408446,1.123255,-1.392576,-1.613069,0.953846,0.848352,0.136264,0.945055,-0.593407,-1.340659,0.196337,-2.487912,-0.389744,0.158242,0.162149,-0.090842,0.865645,-0.312685,2.431842,1.375853,-1.535458,-1.977668,0.654835,0.753808,0.041376,0.847512,-0.322715,-1.337639
11.099823,0.669299,-0.490005,2.409209,1.127451,-1.395247,-1.619173,0.980220,0.830769,0.118681,0.989011,-0.608059,-1.384615,0.193407,-2.558242,-0.433700,0.163126,0.154335,-0.095238,0.868893,-0.308924,2.432041,1.380079,-1.537053,-1.984349,0.646098,0.751125,0.038660,0.843760,-0.316266,-1.335085
11.104947,0.677691,-0.482376,2.409972,1.136606,-1.400587,-1.632143,0.953846,0.813187,0.101099,0.974359,-0.608059,-1.457875,0.194872,-2.625641,-0.421978,0.164103,0.152381,-0.089866,0.872097,-0.305177,2.432226,1.384287,-1.538615,-1.991016,0.637323,0.748413,0.035917,0.839982,-0.309798,-1.332499
11.110044,0.681888,-0.478943,2.410735,1.140803,-1.403258,-1.637865,0.945055,0.821978,0.136264,0.945055,-0.608059,-1.340659,0.205128,-2.713553,-0.471795,0.162149,0.151404,-0.087912,0.878373,-0.297723,2.432555,1.392644,-1.541641,-2.004312,0.619668,0.742901,0.030353,0.832346,-0.296809,-1.327226
11.115151,0.686084,-0.475509,2.411116,1.144999,-1.405928,-1.643969,0.945055,0.830769,0.109890,0.959707,-0.637363,-1.340659,0.190476,-2.802930,-0.487912,0.158730,0.153358,-0.090842,0.881445,-0.294017,2.432698,1.396795,-1.543106,-2.010940,0.610787,0.740102,0.027532,0.828489,-0.290288,-1.324541
11.120280,0.690280,-0.471695,2.411879,1.149577,-1.408598,-1.650454,0.936264,0.813187,0.118681,0.974359,-0.622711,-1.428571,0.191941,-2.876190,-0.530403,0.159219,0.161661,-0.092796,0.884472,-0.290325,2.432827,1.400925,-1.544537,-2.017555,0.601872,0.737274,0.024686,0.824605,-0.283749,-1.321823
11.125361,0.694095,-0.468261,2.412261,1.153773,-1.410887,-1.656558,0.927473,0.821978,0.083516,0.959707,-0.578755,-1.457875,0.189011,-2.949450,-0.518681,0.165079,0.164591,-0.090842,0.887455,-0.286647,2.432942,1.405037,-1.545937,-2.024156,0.592924,0.734417,0.021813,0.820695,-0.277194,-1.319072
11.130450,0.698291,-0.464828,2.412642,1.157969,-1.413176,-1.662280,0.909890,0.821978,0.101099,0.989011,-0.564103,-1.340659,0.186081,-2.939194,-0.506960,0.168010,0.161172,-0.091331,0.890392,-0.282983,2.433043,1.409128,-1.547303,-2.030743,0.583941,0.731531,0.018915,0.816760,-0.270622,-1.316290
11.135555,0.706302,-0.457580,2.413405,1.165980,-1.418135,-1.674487,0.909890,0.813187,0.109890,0.974359,-0.549451,-1.443223,0.178755,-2.943590,-0.509890,0.169963,0.156777,-0.091819,0.893285,-0.279334,2.433128,1.413200,-1.548636,-2.037316,0.574926,0.728616,0.015992,0.812798,-0.264033,-1.313475
11.140655,0.710117,-0.454147,2.413786,1.170176,-1.420424,-1.680591,0.901099,0.813187,0.092308,0.959707,-0.549451,-1.457875,0.191941,-2.915751,-0.511355,0.174847,0.156288,-0.088889,0.896132,-0.275700,2.433199,1.417252,-1.549936,-2.043875,0.565879,0.725672,0.013043,0.808810,-0.257429,-1.310628
11.145763,0.713932,-0.450713,2.414168,1.174754,-1.423095,-1.686313,0.901099,0.813187,0.074725,0.974359,-0.564103,-1.384615,0.203663,-2.858608,-0.468864,0.173382,0.159219,-0.085958,0.898935,-0.272081,2.433256,1.421284,-1.551204,-2.050419,0.556800,0.722700,0.010068,0.804796,-0.250808,-1.307749
11.150896,0.717746,-0.446899,2.414550,1.178950,-1.425383,-1.692416,0.901099,0.821978,0.083516,0.959707,-0.520147,-1.369963,0.215385,-2.841026,-0.446886,0.171429,0.160684,-0.085958,0.901691,-0.268476,2.433297,1.425296,-1.552438,-2.056949,0.547689,0.719698,0.007069,0.800756,-0.244173,-1.304838
11.155999,0.721942,-0.443465,2.415313,1.183528,-1.428054,-1.698901,0.874725,0.821978,0.092308,0.989011,-0.549451,-1.413919,0.243223,-2.816117,-0.446886,0.164591,0.163614,-0.090842,0.904402,-0.264887,2.433323,1.429288,-1.553639,-2.063465,0.538547,0.716669,0.004044,0.796691,-0.237522,-1.301896
11.161104,0.725757,-0.440032,2.415694,1.187343,-1.430343,-1.705005,0.883516,0.813187,0.109890,0.915751,-0.578755,-1.443223,0.237363,-2.753114,-0.416117,0.163126,0.169475,-0.088889,0.907068,-0.261313,2.433334,1.433259,-1.554806,-2.069965,0.529375,0.713611,0.000994,0.792600,-0.230856,-1.298923
11.166238,0.733768,-0.432403,2.416457,1.195735,-1.435302,-1.717594,0.874725,0.813187,0.074725,0.930403,-0.505495,-1.384615,0.232967,-2.693040,-0.376557,0.162637,0.168010,-0.086935,0.909687,-0.257754,2.433330,1.437210,-1.555941,-2.076451,0.520174,0.710524,-0.002081,0.788483,-0.224176,-1.295918
11.171376,0.737583,-0.428969,2.416838,1.200694,-1.437209,-1.724079,0.857143,0.813187,0.092308,0.959707,-0.476190,-1.428571,0.250549,-2.665201,-0.341392,0.160684,0.162637,-0.086935,0.912260,-0.254210,2.433311,1.441140,-1.557041,-2.082921,0.510942,0.707409,-0.005181,0.784340,-0.217481,-1.292882
11.176506,0.741398,-0.425155,2.417220,1.204509,-1.439498,-1.730564,0.865934,0.830769,0.083516,0.945055,-0.490842,-1.443223,0.256410,-2.630037,-0.344322,0.158242,0.156288,-0.087424,0.914787,-0.250683,2.433275,1.445049,-1.558109,-2.089377,0.501683,0.704265,-0.008305,0.780172,-0.210773,-1.289815
11.181621,0.745212,-0.421721,2.417601,1.209087,-1.442168,-1.736286,0.848352,0.804396,0.101099,0.974359,-0.534799,-1.399267,0.243223,-2.628571,-0.364835,0.162149,0.152869,-0.086447,0.917268,-0.247171,2.433224,1.448937,-1.559142,-2.095816,0.492394,0.701094,-0.011455,0.775979,-0.204051,-1.286717
11.186740,0.749027,-0.418288,2.418364,1.213283,-1.444457,-1.742390,0.857143,0.813187,0.109890,0.959707,-0.534799,-1.355311,0.227106,-2.660806,-0.385348,0.163614,0.156288,-0.089866,0.919702,-0.243675,2.433157,1.452804,-1.560143,-2.102241,0.483079,0.697894,-0.014628,0.771760,-0.197315,-1.283589
11.191927,0.752842,-0.414473,2.418746,1.217098,-1.446746,-1.748112,0.839560,0.804396,0.083516,0.901099,-0.520147,-1.384615,0.218315,-2.687179,-0.383883,0.157753,0.160684,-0.095238,0.922089,-0.240195,2.433075,1.456651,-1.561109,-2.108649,0.473735,0.694665,-0.017826,0.767516,-0.190567,-1.280430
11.197118,0.760090,-0.407607,2.419509,1.225490,-1.450942,-1.761082,0.830769,0.795604,0.074725,0.930403,-0.490842,-1.487180,0.210989,-2.748718,-0.408791,0.159219,0.159219,-0.093773,0.924430,-0.236732,2.432976,1.460475,-1.562041,-2.115042,0.464366,0.691409,-0.021049,0.763246,-0.183806,-1.277241
11.202322,0.763905,-0.403792,2.419890,1.229305,-1.453231,-1.766804,0.804396,0.795604,0.092308,0.930403,-0.505495,-1.369963,0.205128,-2.813187,-0.454212,0.161661,0.160684,-0.089377,0.926723,-0.233285,2.432861,1.464279,-1.562940,-2.121418,0.454970,0.688125,-0.024295,0.758952,-0.177033,-1.274022
