time,q1,q2,q3,q4,q5,q6,qv1,qv2,qv3,qv4,qv5,qv6,tau1,tau2,tau3,tau4,tau5,tau6,q_des1,q_des2,q_des3,q_des4,q_des5,q_des6,qv_des1,qv_des2,qv_des3,qv_des4,qv_des5,qv_des6
9.271274,-2.729648,-0.644884,3.055429,0.787175,0.582322,-0.271420,-0.795604,-0.171429,0.013187,1.560440,0.417582,0.827839,-0.172894,-3.736264,-1.019780,0.029304,-0.159219,0.088400,-2.900933,-0.676114,3.047534,1.220938,0.678940,-0.030226,-0.639910,-0.076706,-0.177513,1.605700,0.276628,1.058651
9.276518,-2.729648,-0.644884,3.055429,0.787175,0.582322,-0.271420,-0.795604,-0.171429,0.013187,1.560440,0.417582,0.827839,-0.150916,-3.743590,-1.049084,0.034676,-0.161172,0.095238,-2.904120,-0.676494,3.046635,1.228962,0.680314,-0.024921,-0.636038,-0.075344,-0.181342,1.604183,0.273808,1.062730
9.281714,-2.734989,-0.646029,3.055429,0.799382,0.585374,-0.264935,-0.778022,-0.162637,0.013187,1.663004,0.417582,0.959707,-0.146520,-3.758242,-1.090110,0.037607,-0.163126,0.094750,-2.907289,-0.676867,3.045716,1.236978,0.681675,-0.019595,-0.632157,-0.074003,-0.185158,1.602647,0.270973,1.066810
9.286932,-2.739567,-0.647555,3.055810,0.812734,0.588426,-0.257687,-0.778022,-0.171429,0.004396,1.604396,0.373626,0.871795,-0.108425,-3.740659,-1.135531,0.040049,-0.169475,0.087424,-2.910438,-0.677233,3.044779,1.244987,0.683021,-0.014249,-0.628266,-0.072682,-0.188961,1.601093,0.268125,1.070891
9.292207,-2.745670,-0.648318,3.055810,0.820745,0.588426,-0.257687,-0.751648,-0.162637,-0.004396,1.589744,0.373626,0.871795,-0.109890,-3.733333,-1.156044,0.040537,-0.177778,0.080098,-2.913568,-0.677592,3.043823,1.252987,0.684353,-0.008882,-0.624367,-0.071382,-0.192751,1.599519,0.265262,1.074970
9.297412,-2.745670,-0.648318,3.055810,0.820745,0.590333,-0.257687,-0.751648,-0.162637,-0.004396,1.589744,0.388278,0.871795,-0.098168,-3.734798,-1.182418,0.041026,-0.179731,0.074237,-2.916678,-0.677945,3.042848,1.260980,0.685671,-0.003495,-0.620458,-0.070103,-0.196527,1.597927,0.262385,1.079050
9.302581,-2.745670,-0.648318,3.055810,0.820745,0.590333,-0.257687,-0.751648,-0.162637,-0.004396,1.589744,0.388278,0.871795,-0.076190,-3.747985,-1.198535,0.042491,-0.177778,0.071795,-2.919768,-0.678292,3.041854,1.268965,0.686974,0.001913,-0.616539,-0.068846,-0.200290,1.596317,0.259494,1.083128
9.307813,-2.752537,-0.648699,3.055810,0.842489,0.595674,-0.240902,-0.778022,-0.136264,-0.004396,1.604396,0.358974,0.886447,-0.060073,-3.768498,-1.242491,0.045910,-0.181685,0.073748,-2.922839,-0.678632,3.040841,1.276942,0.688263,0.007340,-0.612612,-0.067609,-0.204039,1.594687,0.256590,1.087206
9.312960,-2.752537,-0.648699,3.055810,0.842489,0.595674,-0.240902,-0.778022,-0.136264,-0.004396,1.604396,0.358974,0.886447,-0.036630,-3.775824,-1.283517,0.050794,-0.183639,0.072283,-2.925891,-0.678967,3.039810,1.284910,0.689537,0.012789,-0.608676,-0.066394,-0.207775,1.593039,0.253672,1.091282
9.318100,-2.760929,-0.651370,3.055429,0.861563,0.599870,-0.231365,-0.698901,-0.153846,-0.013187,1.501832,0.373626,0.827839,-0.030769,-3.750916,-1.315751,0.056166,-0.187057,0.063980,-2.928922,-0.679295,3.038760,1.292870,0.690797,0.018257,-0.604730,-0.065201,-0.211497,1.591371,0.250741,1.095356
9.323211,-2.760929,-0.651370,3.055429,0.861563,0.599870,-0.231365,-0.698901,-0.153846,-0.013187,1.501832,0.373626,0.827839,-0.019048,-3.718681,-1.342125,0.056654,-0.193895,0.054701,-2.931934,-0.679618,3.037691,1.300822,0.692042,0.023746,-0.600775,-0.064029,-0.215206,1.589685,0.247796,1.099428
9.328337,-2.768940,-0.652895,3.055429,0.873388,0.602541,-0.226024,-0.690110,-0.118681,-0.013187,1.531136,0.344322,0.695971,0.002930,-3.698168,-1.386081,0.054701,-0.201709,0.053236,-2.934926,-0.679934,3.036604,1.308765,0.693272,0.029256,-0.596812,-0.062879,-0.218901,1.587980,0.244839,1.103498
9.333467,-2.773518,-0.653658,3.055429,0.881018,0.604067,-0.221828,-0.646154,-0.136264,-0.030769,1.428571,0.329670,0.725275,-0.005861,-3.645421,-1.410989,0.055189,-0.199267,0.058120,-2.937898,-0.680245,3.035499,1.316700,0.694487,0.034785,-0.592839,-0.061751,-0.222582,1.586257,0.241868,1.107565
9.338591,-2.777333,-0.654421,3.055429,0.888266,0.605592,-0.217632,-0.707692,-0.136264,-0.030769,1.443223,0.300366,0.827839,0.010256,-3.626374,-1.431502,0.060073,-0.196337,0.063980,-2.940850,-0.680551,3.034375,1.324626,0.695687,0.040335,-0.588858,-0.060645,-0.226249,1.584514,0.238884,1.111628
9.343719,-2.781147,-0.654803,3.055047,0.899329,0.608263,-0.210765,-0.690110,-0.109890,-0.048352,1.516484,0.315018,0.886447,0.016117,-3.623443,-1.447619,0.061050,-0.192430,0.064469,-2.943783,-0.680851,3.033233,1.332544,0.696873,0.045906,-0.584867,-0.059562,-0.229902,1.582752,0.235887,1.115689
9.348843,-2.781147,-0.654803,3.055047,0.899329,0.608263,-0.210765,-0.690110,-0.109890,-0.048352,1.516484,0.315018,0.886447,0.021978,-3.620513,-1.463736,0.062027,-0.190476,0.064957,-2.946695,-0.681145,3.032072,1.340452,0.698043,0.051496,-0.580868,-0.058500,-0.233542,1.580972,0.232878,1.119746
9.353938,-2.790684,-0.656710,3.054284,0.919928,0.612459,-0.200084,-0.654945,-0.118681,-0.048352,1.472528,0.285714,0.754579,0.014652,-3.604396,-1.488645,0.065446,-0.188034,0.071795,-2.949587,-0.681435,3.030893,1.348351,0.699199,0.057107,-0.576860,-0.057461,-0.237167,1.579173,0.229856,1.123799
9.359026,-2.793355,-0.657092,3.054284,0.923743,0.613603,-0.198177,-0.672527,-0.127473,-0.057143,1.516484,0.300366,0.725275,-0.001465,-3.572161,-1.475458,0.064469,-0.181685,0.076190,-2.952460,-0.681719,3.029697,1.356242,0.700339,0.062738,-0.572843,-0.056444,-0.240779,1.577354,0.226822,1.127848
9.364111,-2.796407,-0.657855,3.053902,0.929465,0.613603,-0.198177,-0.698901,-0.127473,-0.065934,1.487180,0.300366,0.725275,0.002930,-3.532601,-1.457875,0.063004,-0.175336,0.080586,-2.955312,-0.681998,3.028482,1.364123,0.701464,0.068390,-0.568818,-0.055450,-0.244376,1.575517,0.223776,1.131892
9.369241,-2.796407,-0.657855,3.053902,0.929465,0.613603,-0.198177,-0.698901,-0.127473,-0.065934,1.487180,0.300366,0.725275,0.021978,-3.538461,-1.446154,0.060562,-0.168010,0.088889,-2.958144,-0.682273,3.027249,1.371995,0.702573,0.074061,-0.564784,-0.054479,-0.247959,1.573661,0.220718,1.135931
9.374317,-2.799077,-0.658236,3.053902,0.936332,0.617418,-0.194743,-0.698901,-0.109890,-0.048352,1.457875,0.329670,0.798535,0.035165,-3.572161,-1.457875,0.063980,-0.167033,0.097192,-2.960955,-0.682542,3.025999,1.379858,0.703668,0.079753,-0.560741,-0.053530,-0.251528,1.571786,0.217647,1.139965
9.379441,-2.805181,-0.658999,3.053139,0.950065,0.619326,-0.182155,-0.646154,-0.109890,-0.057143,1.516484,0.315018,0.915751,0.014652,-3.602930,-1.457875,0.064957,-0.164591,0.091331,-2.963747,-0.682807,3.024731,1.387711,0.704747,0.085465,-0.556690,-0.052604,-0.255082,1.569892,0.214565,1.143993
9.384561,-2.808614,-0.659762,3.052758,0.958839,0.621233,-0.177577,-0.663736,-0.118681,-0.065934,1.472528,0.315018,0.827839,0.023443,-3.636630,-1.466667,0.066911,-0.162149,0.087424,-2.966518,-0.683067,3.023445,1.395555,0.705810,0.091197,-0.552630,-0.051702,-0.258622,1.567980,0.211471,1.148016
9.389667,-2.812428,-0.660525,3.052758,0.966087,0.623140,-0.173762,-0.663736,-0.109890,-0.074725,1.487180,0.344322,0.783883,-0.010256,-3.671795,-1.475458,0.065934,-0.169475,0.088400,-2.969269,-0.683323,3.022141,1.403389,0.706858,0.096949,-0.548561,-0.050822,-0.262148,1.566048,0.208366,1.152033
9.394781,-2.815480,-0.660906,3.052377,0.972572,0.624285,-0.170329,-0.663736,-0.101099,-0.083516,1.501832,0.329670,0.827839,-0.017582,-3.686447,-1.506227,0.065934,-0.176313,0.095726,-2.972000,-0.683575,3.020820,1.411213,0.707891,0.102721,-0.544484,-0.049966,-0.265660,1.564097,0.205249,1.156043
9.399899,-2.821203,-0.661669,3.051614,0.985924,0.626955,-0.162318,-0.681319,-0.136264,-0.092308,1.516484,0.344322,0.930403,-0.023443,-3.696703,-1.539927,0.066911,-0.184127,0.099634,-2.974710,-0.683822,3.019481,1.419028,0.708908,0.108514,-0.540399,-0.049133,-0.269157,1.562127,0.202121,1.160046
9.404963,-2.823873,-0.662051,3.051232,0.992409,0.628100,-0.158122,-0.646154,-0.109890,-0.092308,1.516484,0.271062,0.974359,-0.058608,-3.730403,-1.564835,0.069353,-0.189011,0.094750,-2.977400,-0.684065,3.018125,1.426833,0.709909,0.114326,-0.536305,-0.048324,-0.272639,1.560138,0.198982,1.164042
9.410035,-2.826925,-0.662432,3.050851,0.999657,0.630007,-0.153925,-0.690110,-0.118681,-0.101099,1.575092,0.329670,0.915751,-0.065934,-3.749450,-1.594139,0.072283,-0.197314,0.088889,-2.982718,-0.684540,3.015360,1.442412,0.711864,0.126010,-0.528093,-0.046776,-0.279561,1.556104,0.192671,1.172013
9.415119,-2.829976,-0.663195,3.050088,1.006905,0.631151,-0.150111,-0.663736,-0.101099,-0.101099,1.604396,0.285714,0.871795,-0.109890,-3.796337,-1.627839,0.072283,-0.200244,0.085958,-2.985346,-0.684771,3.013952,1.450186,0.712818,0.131882,-0.523974,-0.046037,-0.283000,1.554058,0.189499,1.175986
9.420211,-2.833028,-0.663577,3.049706,1.014153,0.632677,-0.145914,-0.690110,-0.118681,-0.127473,1.545788,0.285714,0.901099,-0.142125,-3.830037,-1.632234,0.071795,-0.208059,0.084982,-2.987953,-0.685000,3.012527,1.457950,0.713756,0.137774,-0.519847,-0.045322,-0.286424,1.551993,0.186317,1.179951
9.425305,-2.836080,-0.664340,3.049325,1.021019,0.634203,-0.141337,-0.663736,-0.118681,-0.109890,1.560440,0.344322,0.901099,-0.180220,-3.808059,-1.645421,0.066911,-0.206593,0.084005,-2.990540,-0.685224,3.011084,1.465704,0.714678,0.143686,-0.515713,-0.044631,-0.289834,1.549909,0.183125,1.183908
9.430393,-2.839132,-0.664721,3.048562,1.028649,0.634966,-0.136759,-0.663736,-0.118681,-0.127473,1.604396,0.227106,0.989011,-0.231502,-3.774359,-1.638095,0.066911,-0.202198,0.087912,-2.993106,-0.685445,3.009625,1.473447,0.715584,0.149617,-0.511569,-0.043964,-0.293228,1.547806,0.179922,1.187856
9.435469,-2.845235,-0.665484,3.047417,1.042382,0.638018,-0.127985,-0.681319,-0.101099,-0.136264,1.560440,0.271062,1.003663,-0.272527,-3.822711,-1.629304,0.067888,-0.198779,0.085470,-2.995652,-0.685663,3.008149,1.481180,0.716474,0.155568,-0.507418,-0.043321,-0.296608,1.545684,0.176710,1.191794
9.440546,-2.848287,-0.665866,3.047036,1.050011,0.639925,-0.123789,-0.690110,-0.109890,-0.145055,1.589744,0.373626,0.959707,-0.298901,-3.808059,-1.635165,0.065446,-0.194383,0.083028,-2.998176,-0.685878,3.006656,1.488902,0.717348,0.161539,-0.503259,-0.042702,-0.299974,1.543542,0.173487,1.195723
9.445696,-2.851721,-0.666629,3.046273,1.057641,0.641070,-0.119211,-0.690110,-0.109890,-0.136264,1.619048,0.315018,0.930403,-0.339927,-3.802198,-1.639560,0.062515,-0.187546,0.082051,-3.000680,-0.686090,3.005146,1.496613,0.718205,0.167529,-0.499092,-0.042107,-0.303324,1.541382,0.170255,1.199643
9.450782,-2.854391,-0.667010,3.045892,1.065270,0.642214,-0.115396,-0.681319,-0.118681,-0.162637,1.633700,0.256410,0.915751,-0.392674,-3.790476,-1.621978,0.058608,-0.184127,0.085470,-3.003163,-0.686298,3.003619,1.504314,0.719047,0.173539,-0.494917,-0.041537,-0.306660,1.539202,0.167014,1.203552
9.455863,-2.857443,-0.667391,3.045129,1.071756,0.644121,-0.110437,-0.698901,-0.092308,-0.136264,1.575092,0.373626,1.003663,-0.385348,-3.780220,-1.652747,0.056654,-0.178755,0.089377,-3.005625,-0.686504,3.002076,1.512003,0.719872,0.179569,-0.490734,-0.040991,-0.309981,1.537004,0.163763,1.207451
9.460946,-2.860494,-0.667773,3.044366,1.079004,0.644884,-0.105859,-0.681319,-0.109890,-0.180220,1.604396,0.256410,1.047619,-0.417582,-3.755311,-1.597070,0.058120,-0.175336,0.089866,-3.008066,-0.686708,3.000516,1.519681,0.720681,0.185618,-0.486543,-0.040469,-0.313286,1.534786,0.160502,1.211339
9.466052,-2.863546,-0.668154,3.043603,1.086633,0.647173,-0.100900,-0.716484,-0.101099,-0.162637,1.663004,0.388278,1.062271,-0.417582,-3.711355,-1.579487,0.059585,-0.185592,0.085958,-3.010486,-0.686909,2.998940,1.527349,0.721474,0.191686,-0.482345,-0.039972,-0.316577,1.532549,0.157233,1.215216
9.471246,-2.869650,-0.669299,3.042458,1.100748,0.649462,-0.092508,-0.698901,-0.101099,-0.171429,1.589744,0.285714,0.915751,-0.408791,-3.668864,-1.582418,0.067888,-0.190965,0.085958,-3.012885,-0.687107,2.997347,1.535005,0.722250,0.197774,-0.478138,-0.039499,-0.319853,1.530292,0.153955,1.219082
9.476479,-2.872702,-0.669680,3.041695,1.107996,0.650988,-0.088312,-0.690110,-0.101099,-0.171429,1.663004,0.315018,0.974359,-0.404396,-3.673260,-1.564835,0.071306,-0.188523,0.087912,-3.015263,-0.687303,2.995738,1.542649,0.723010,0.203881,-0.473924,-0.039051,-0.323114,1.528017,0.150668,1.222937
9.481643,-2.875753,-0.670062,3.040932,1.115244,0.652132,-0.082971,-0.707692,-0.109890,-0.180220,1.633700,0.285714,1.091575,-0.356044,-3.655678,-1.570696,0.073748,-0.199267,0.087912,-3.017620,-0.687497,2.994113,1.550282,0.723754,0.210007,-0.469703,-0.038628,-0.326360,1.525722,0.147372,1.226779
9.486767,-2.879187,-0.670443,3.040169,1.123636,0.654040,-0.077249,-0.690110,-0.092308,-0.162637,1.633700,0.373626,1.164835,-0.304762,-3.604396,-1.586813,0.078632,-0.207082,0.087424,-3.019956,-0.687689,2.992471,1.557904,0.724481,0.216152,-0.465474,-0.038229,-0.329591,1.523408,0.144069,1.230610
9.491865,-2.882238,-0.671206,3.039025,1.131266,0.654803,-0.072671,-0.672527,-0.118681,-0.171429,1.663004,0.241758,1.032967,-0.275458,-3.558974,-1.580952,0.082051,-0.209524,0.084493,-3.022271,-0.687879,2.990813,1.565514,0.725191,0.222317,-0.461237,-0.037855,-0.332807,1.521075,0.140756,1.234428
9.496980,-2.885290,-0.671588,3.038262,1.138895,0.656710,-0.068093,-0.681319,-0.092308,-0.189011,1.633700,0.300366,1.003663,-0.234432,-3.516483,-1.563370,0.086935,-0.225641,0.083516,-3.024564,-0.688067,2.989140,1.573113,0.725885,0.228500,-0.456993,-0.037506,-0.336008,1.518723,0.137436,1.238233
9.502108,-2.888342,-0.671969,3.037499,1.145762,0.657092,-0.063516,-0.654945,-0.109890,-0.197802,1.604396,0.168498,0.974359,-0.213919,-3.478388,-1.553114,0.094261,-0.221734,0.083028,-3.026837,-0.688254,2.987450,1.580699,0.726562,0.234703,-0.452741,-0.037182,-0.339193,1.516351,0.134108,1.242025
9.507210,-2.894064,-0.672732,3.035973,1.160639,0.659762,-0.053216,-0.654945,-0.074725,-0.197802,1.663004,0.241758,1.150183,-0.183150,-3.447619,-1.506227,0.096215,-0.223687,0.080098,-3.029087,-0.688439,2.985745,1.588274,0.727223,0.240924,-0.448482,-0.036883,-0.342364,1.513960,0.130772,1.245804
9.512301,-2.897116,-0.673114,3.035210,1.167887,0.661288,-0.048638,-0.654945,-0.083516,-0.197802,1.633700,0.300366,1.106227,-0.139194,-3.438828,-1.545788,0.097680,-0.221734,0.080098,-3.031317,-0.688622,2.984023,1.595836,0.727867,0.247165,-0.444215,-0.036609,-0.345519,1.511550,0.127429,1.249569
9.517423,-2.899786,-0.673495,3.034066,1.174754,0.662432,-0.044060,-0.672527,-0.083516,-0.206593,1.633700,0.300366,1.032967,-0.098169,-3.418315,-1.542857,0.104518,-0.212454,0.083028,-3.033525,-0.688805,2.982286,1.603387,0.728494,0.253424,-0.439941,-0.036360,-0.348660,1.509120,0.124079,1.253321
9.522563,-2.902838,-0.673877,3.033303,1.182002,0.663958,-0.039864,-0.637363,-0.065934,-0.224176,1.663004,0.300366,0.989011,-0.087912,-3.447619,-1.553114,0.105983,-0.213919,0.083516,-3.035712,-0.688986,2.980534,1.610925,0.729104,0.259701,-0.435660,-0.036136,-0.351785,1.506671,0.120721,1.257058
9.527652,-2.905509,-0.673877,3.032540,1.189250,0.664721,-0.034905,-0.654945,-0.092308,-0.206593,1.663004,0.183150,1.062271,-0.064469,-3.422711,-1.564835,0.104518,-0.214896,0.081563,-3.037878,-0.689166,2.978765,1.618451,0.729697,0.265998,-0.431372,-0.035937,-0.354895,1.504203,0.117356,1.260781
9.532765,-2.908179,-0.674258,3.031395,1.196117,0.666247,-0.029946,-0.663736,-0.083516,-0.215385,1.575092,0.329670,1.150183,-0.014652,-3.412454,-1.551648,0.110867,-0.207570,0.080098,-3.040022,-0.689345,2.976982,1.625964,0.730274,0.272313,-0.427077,-0.035764,-0.357990,1.501715,0.113984,1.264489
9.537843,-2.913901,-0.675021,3.029870,1.210613,0.668917,-0.020409,-0.646154,-0.074725,-0.215385,1.677656,0.329670,1.062271,0.011722,-3.419780,-1.528205,0.113797,-0.210012,0.081563,-3.042144,-0.689523,2.975182,1.633466,0.730834,0.278646,-0.422774,-0.035615,-0.361069,1.499208,0.110606,1.268182
9.542917,-2.916571,-0.675402,3.028725,1.217098,0.669680,-0.016213,-0.628571,-0.083516,-0.197802,1.648352,0.256410,1.062271,0.036630,-3.446154,-1.547253,0.116728,-0.210989,0.084982,-3.044245,-0.689701,2.973368,1.640954,0.731377,0.284998,-0.418465,-0.035492,-0.364134,1.496681,0.107221,1.271859
9.547997,-2.919242,-0.675784,3.027962,1.224346,0.671206,-0.011635,-0.602198,-0.065934,-0.241758,1.619048,0.256410,1.062271,0.033700,-3.481319,-1.547253,0.127961,-0.210989,0.085958,-3.046324,-0.689878,2.971538,1.648430,0.731903,0.291369,-0.414148,-0.035395,-0.367183,1.494135,0.103830,1.275521
9.553073,-2.921530,-0.675784,3.027199,1.231212,0.671969,-0.006676,-0.628571,-0.065934,-0.224176,1.677656,0.197802,1.106227,0.074725,-3.526740,-1.570696,0.129915,-0.217827,0.084982,-3.048382,-0.690055,2.969693,1.655893,0.732412,0.297757,-0.409825,-0.035322,-0.370217,1.491570,0.100433,1.279167
9.558167,-2.924201,-0.676165,3.026055,1.238460,0.673495,-0.001717,-0.619780,-0.092308,-0.232967,1.663004,0.315018,1.164835,0.090842,-3.529670,-1.600000,0.128938,-0.227106,0.085958,-3.050418,-0.690232,2.967833,1.663343,0.732904,0.304164,-0.405494,-0.035275,-0.373236,1.488985,0.097029,1.282797
9.563263,-2.929541,-0.676928,3.024148,1.252193,0.675402,0.007820,-0.619780,-0.074725,-0.215385,1.677656,0.271062,1.106227,0.114286,-3.536996,-1.633700,0.131380,-0.231502,0.086935,-3.052433,-0.690408,2.965958,1.670780,0.733379,0.310589,-0.401157,-0.035253,-0.376239,1.486380,0.093620,1.286411
9.568377,-2.931830,-0.677310,3.023384,1.259060,0.676547,0.012398,-0.602198,-0.083516,-0.250549,1.633700,0.256410,1.076923,0.105495,-3.535531,-1.649817,0.131868,-0.239805,0.088400,-3.054426,-0.690584,2.964068,1.678204,0.733836,0.317032,-0.396813,-0.035257,-0.379227,1.483756,0.090206,1.290008
9.573526,-2.934501,-0.677691,3.022240,1.265927,0.677691,0.016976,-0.602198,-0.074725,-0.232967,1.604396,0.285714,1.062271,0.106960,-3.504762,-1.677656,0.133333,-0.237851,0.088400,-3.056397,-0.690760,2.962163,1.685615,0.734277,0.323492,-0.392462,-0.035286,-0.382201,1.481113,0.086786,1.293588
9.578642,-2.936790,-0.677691,3.021096,1.272793,0.678836,0.021935,-0.593407,-0.065934,-0.241758,1.633700,0.212454,1.164835,0.108425,-3.522344,-1.679121,0.141148,-0.246642,0.086935,-3.058346,-0.690937,2.960243,1.693012,0.734701,0.329971,-0.388105,-0.035341,-0.385158,1.478450,0.083361,1.297150
9.583793,-2.939460,-0.678073,3.019951,1.280423,0.679217,0.027276,-0.593407,-0.065934,-0.241758,1.648352,0.168498,1.194139,0.071795,-3.547253,-1.695238,0.142613,-0.247619,0.085470,-3.060273,-0.691114,2.958308,1.700397,0.735107,0.336467,-0.383741,-0.035421,-0.388101,1.475768,0.079931,1.300695
9.588917,-2.944419,-0.678836,3.018044,1.294537,0.681888,0.037194,-0.593407,-0.083516,-0.259341,1.648352,0.227106,1.106227,0.054212,-3.509157,-1.696703,0.138706,-0.247131,0.086935,-3.062179,-0.691291,2.956359,1.707767,0.735497,0.342982,-0.379370,-0.035527,-0.391028,1.473066,0.076496,1.304222
9.594037,-2.947089,-0.679217,3.016899,1.301404,0.683032,0.041772,-0.575824,-0.074725,-0.250549,1.589744,0.256410,1.091575,0.029304,-3.503297,-1.687912,0.140171,-0.242247,0.089377,-3.064063,-0.691469,2.954395,1.715125,0.735869,0.349513,-0.374993,-0.035658,-0.393940,1.470344,0.073056,1.307732
9.599164,-2.949760,-0.679217,3.015755,1.308652,0.683795,0.046731,-0.584615,-0.083516,-0.259341,1.619048,0.241758,1.135531,0.023443,-3.459341,-1.702564,0.136264,-0.230037,0.088400,-3.065924,-0.691648,2.952416,1.722468,0.736224,0.356062,-0.370609,-0.035815,-0.396837,1.467603,0.069612,1.311222
9.604304,-2.952049,-0.679599,3.014611,1.315900,0.684939,0.052453,-0.567033,-0.057143,-0.268132,1.619048,0.212454,1.223443,0.005861,-3.418315,-1.696703,0.137729,-0.225641,0.085470,-3.067764,-0.691828,2.950424,1.729798,0.736562,0.362629,-0.366219,-0.035997,-0.399719,1.464842,0.066164,1.314694
9.609880,-2.954719,-0.679980,3.013466,1.323148,0.686084,0.057794,-0.558242,-0.057143,-0.276923,1.589744,0.256410,1.194139,-0.035165,-3.419780,-1.671795,0.142125,-0.222222,0.083028,-3.069582,-0.692008,2.948416,1.737114,0.736882,0.369213,-0.361823,-0.036205,-0.402585,1.462061,0.062711,1.318148
9.614989,-2.957389,-0.679980,3.011940,1.330396,0.686847,0.062753,-0.575824,-0.057143,-0.268132,1.589744,0.183150,1.106227,-0.064469,-3.431502,-1.624908,0.145055,-0.219780,0.083516,-3.071378,-0.692190,2.946395,1.744416,0.737185,0.375814,-0.357420,-0.036439,-0.405436,1.459261,0.059255,1.321582
9.620086,-2.961967,-0.680743,3.009651,1.344892,0.689136,0.072671,-0.549451,-0.074725,-0.268132,1.604396,0.256410,1.150183,-0.096703,-3.428571,-1.616117,0.143590,-0.217338,0.084982,-3.074904,-0.692557,2.942309,1.758977,0.737740,0.389067,-0.348595,-0.036983,-0.411093,1.453602,0.052332,1.328391
9.625157,-2.964637,-0.681125,3.008888,1.351759,0.689899,0.078012,-0.558242,-0.065934,-0.268132,1.589744,0.212454,1.238095,-0.102564,-3.424176,-1.598535,0.143590,-0.212454,0.080098,-3.076633,-0.692743,2.940245,1.766237,0.737991,0.395719,-0.344174,-0.037293,-0.413898,1.450743,0.048865,1.331766
9.630258,-2.966926,-0.681125,3.007362,1.358625,0.691043,0.083352,-0.531868,-0.074725,-0.276923,1.589744,0.212454,1.208791,-0.123077,-3.399267,-1.597070,0.144567,-0.204640,0.075702,-3.078341,-0.692931,2.938168,1.773482,0.738225,0.402388,-0.339746,-0.037629,-0.416689,1.447864,0.045395,1.335121
9.635341,-2.969215,-0.681506,3.006218,1.365492,0.691806,0.087930,-0.523077,-0.083516,-0.285714,1.619048,0.227106,1.091575,-0.152381,-3.352381,-1.579487,0.141148,-0.207570,0.078144,-3.080026,-0.693120,2.936076,1.780712,0.738441,0.409074,-0.335313,-0.037990,-0.419464,1.444965,0.041922,1.338455
9.640445,-2.971504,-0.681888,3.005074,1.372358,0.692950,0.092508,-0.549451,-0.057143,-0.285714,1.589744,0.212454,1.076923,-0.178755,-3.364102,-1.569231,0.141148,-0.208059,0.080586,-3.081690,-0.693311,2.933970,1.787928,0.738641,0.415776,-0.330873,-0.038377,-0.422224,1.442047,0.038447,1.341769
9.645539,-2.976081,-0.682269,3.002785,1.385710,0.694095,0.102808,-0.540659,-0.065934,-0.294506,1.604396,0.139194,1.238095,-0.197802,-3.364102,-1.548718,0.147497,-0.208059,0.077656,-3.083331,-0.693504,2.931851,1.795130,0.738822,0.422495,-0.326428,-0.038790,-0.424968,1.439109,0.034969,1.345062
9.650711,-2.978370,-0.682651,3.001640,1.392576,0.695621,0.108148,-0.540659,-0.074725,-0.303297,1.589744,0.241758,1.252747,-0.205128,-3.355311,-1.538462,0.147009,-0.206105,0.074237,-3.084950,-0.693699,2.929718,1.802317,0.738987,0.429230,-0.321976,-0.039228,-0.427698,1.436151,0.031488,1.348333
9.655915,-2.980659,-0.683032,3.000114,1.399825,0.696384,0.113108,-0.540659,-0.065934,-0.312088,1.604396,0.212454,1.135531,-0.206593,-3.343590,-1.507692,0.146520,-0.212943,0.074237,-3.086546,-0.693897,2.927571,1.809488,0.739134,0.435981,-0.317519,-0.039692,-0.430413,1.433173,0.028006,1.351583
9.661034,-2.982948,-0.683032,2.998589,1.406691,0.697147,0.118448,-0.523077,-0.057143,-0.294506,1.560440,0.183150,1.135531,-0.203663,-3.321612,-1.515018,0.147985,-0.211966,0.079609,-3.088120,-0.694097,2.925411,1.816645,0.739263,0.442749,-0.313056,-0.040181,-0.433112,1.430176,0.024522,1.354811
9.666202,-2.985237,-0.683413,2.997444,1.413939,0.698291,0.123407,-0.531868,-0.065934,-0.303297,1.604396,0.197802,1.164835,-0.212454,-3.283516,-1.513553,0.146520,-0.217827,0.082540,-3.089672,-0.694299,2.923237,1.823787,0.739376,0.449533,-0.308587,-0.040696,-0.435796,1.427158,0.021035,1.358017
9.671309,-2.987526,-0.683795,2.996300,1.420806,0.699054,0.129129,-0.531868,-0.065934,-0.312088,1.589744,0.212454,1.267399,-0.191941,-3.261538,-1.515018,0.146520,-0.221245,0.078632,-3.091202,-0.694504,2.921050,1.830914,0.739470,0.456332,-0.304113,-0.041236,-0.438465,1.424121,0.017548,1.361201
9.676454,-2.991722,-0.684176,2.993629,1.434539,0.700961,0.139429,-0.496703,-0.048352,-0.320879,1.531136,0.183150,1.135531,-0.224176,-3.265934,-1.490110,0.148962,-0.225641,0.080586,-3.092709,-0.694712,2.918850,1.838025,0.739548,0.463148,-0.299633,-0.041802,-0.441119,1.421064,0.014059,1.364363
9.681710,-2.994011,-0.684176,2.992103,1.441787,0.701343,0.144388,-0.514286,-0.048352,-0.303297,1.560440,0.139194,1.135531,-0.215385,-3.274725,-1.485714,0.151404,-0.230037,0.086935,-3.094193,-0.694923,2.916637,1.845121,0.739607,0.469979,-0.295147,-0.042393,-0.443759,1.417987,0.010569,1.367502
